,start,end,nsnps,nsamplecov,tree
2022,40440000,40540000,11.0,33.0,"(FLMO62:0.00269859,reference:0.0191288,(FLCK18:1e-06,((CRL0030:0.00545649,(DO:1e-06,DU:1e-06)100:0.00803785)100:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.0061715)100:0.00614382,(FLWO6:1e-06,(LALC2:1e-06,(TXMD3:1e-06,(AR:1e-06,(MXSA3017:1e-06,(FLSF33:1e-06,(BZBB1:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(FLBA140:1e-06,(BJSB3:0.00533817,((CUVN10:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,FLCK216:1e-06)100:0.00267392)100:1e-06)100:1e-06,(BJSL25:1e-06,((TXGR3:1e-06,MXED8:0.00267856)100:1e-06,(BJVL19:1e-06,MXGT4:0.00181055)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00268623)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
2023,40460000,40560000,11.0,33.0,"(FLMO62:0.00269859,reference:0.0191288,(FLCK18:1e-06,((CRL0030:0.00545649,(DO:1e-06,DU:1e-06)100:0.00803785)100:1e-06,(CUCA4:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,((CH:1e-06,(HE:1e-06,NI:1e-06)100:0.0061715)100:0.00614382,(FLWO6:1e-06,(LALC2:1e-06,(TXMD3:1e-06,(AR:1e-06,(MXSA3017:1e-06,(FLSF33:1e-06,(BZBB1:1e-06,(FLSF47:1e-06,(FLSA185:1e-06,(FLBA140:1e-06,(BJSB3:0.00533817,((CUVN10:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,FLCK216:1e-06)100:0.00267392)100:1e-06)100:1e-06,(BJSL25:1e-06,((TXGR3:1e-06,MXED8:0.00267856)100:1e-06,(BJVL19:1e-06,MXGT4:0.00181055)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00268623)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06);"
2024,40480000,40580000,30.0,35.0,"(AR:1e-06,reference:0.00422525,((CH:0.00319841,(EN:0.00751972,DO:1e-06)100:0.00182394)100:0.00483678,((HE:1e-06,NI:1e-06)100:0.0147605,(DU:0.00355747,(FLWO6:1e-06,(FLCK18:1e-06,(MXED8:0.0028857,(((CRL0030:1e-06,FLSF54:1e-06)100:0.00420846,(MXSA3017:1e-06,(CUCA4:1e-06,FLMO62:1e-06)100:1e-06)100:0.00294525)100:1e-06,(CUSV6:1e-06,(FLBA140:1e-06,(BZBB1:1e-06,(LALC2:1e-06,(TXMD3:1e-06,(CUVN10:1e-06,(BJVL19:1e-06,(BJSL25:1e-06,(MXGT4:0.00143207,(TXGR3:1e-06,((BJSB3:0.00321224,(SCCU3:1e-06,FLAB109:0.000293048)100:0.000505176)100:0.00132838,((HNDA09:1e-06,CRL0001:1e-06)100:1e-06,(FLSF33:1e-06,(FLCK216:1e-06,(FLSF47:0.00214222,FLSA185:1e-06)100:1e-06)100:1e-06)100:0.0014507)100:0.00289528)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00159478)100:0.00746261)100:1e-06)100:1e-06)100:0.00376011)100:0.00520865)100:0.00557713)100:1e-06);"
2025,40500000,40600000,41.0,36.0,"(AR:1e-06,reference:0.0109059,((CH:0.00240001,(EN:0.00644254,DO:1e-06)100:0.00337654)100:0.00303396,((HE:1e-06,NI:1e-06)100:0.0147922,((SCCU3:1e-06,DU:0.00347388)100:1e-06,(MXED8:0.0031618,(FLWO6:1e-06,(FLCK18:1e-06,(((CUCA4:1e-06,FLMO62:1e-06)100:0.0019375,(CUMM5:1e-06,(FLAB109:0.00121864,(MXSA3017:1e-06,(CUSV6:1e-06,(FLSF54:1e-06,CRL0030:1e-06)100:1e-06)100:1e-06)100:0.00010283)100:1e-06)100:0.00252723)100:1e-06,((BJVL19:1e-06,(MXGT4:0.000960867,(BJSL25:1e-06,(TXGR3:1e-06,(BJSB3:0.0020267,FLSA185:0.00153173)100:0.0012037)100:1e-06)100:1e-06)100:1e-06)100:0.00234359,(BZBB1:1e-06,(TXMD3:1e-06,(LALC2:1e-06,(FLSF33:1e-06,(FLBA140:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(CRL0001:1e-06,(FLSF47:0.00136729,FLCK216:1e-06)100:0.000959254)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00177402)100:0.00103209)100:0.00492472)100:1e-06)100:0.000947429)100:0.00499363)100:0.000474339)100:0.00295155)100:1e-06);"
2026,40520000,40620000,40.0,36.0,"(AR:0.000990354,reference:0.00731539,((CH:0.00469199,(DO:1e-06,EN:0.00486227)100:0.0022272)100:0.00289559,((NI:1e-06,HE:0.00524625)100:0.0128027,(DU:0.00225227,(CUCA4:0.00278197,(MXED8:0.00132627,(FLSF33:0.00337928,((FLWO6:1e-06,FLCK18:1e-06)100:1e-06,((CRL0001:1e-06,(CUVN10:1e-06,HNDA09:1e-06)100:1e-06)100:1e-06,(FLAB109:0.00116134,(CUSV6:1e-06,(FLBA140:1e-06,(LALC2:1e-06,((CRL0030:1e-06,(FLCK216:1e-06,FLSF47:0.00129154)100:1e-06)100:0.00116419,(FLMO62:1e-06,(TXMD3:1e-06,(MXSA3017:1e-06,((CUMM5:1e-06,SCCU3:0.00147271)100:9.16486e-05,(FLSF54:1e-06,(FLSA185:0.00260497,(BZBB1:1e-06,(TXGR3:1e-06,((BJSB3:1e-06,BJVL19:0.00105076)100:1e-06,(MXGT4:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00185863)100:0.000928441)100:0.00091314)100:1e-06)100:1e-06)100:0.00180918)100:4.60403e-05)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00583551)100:0.00115905)100:0.00112789)100:0.00111569)100:0.00717997)100:1e-06)100:0.00191864)100:1e-06);"
2027,40540000,40640000,40.0,36.0,"(AR:0.000992687,reference:0.00756707,((CH:0.00470282,(EN:0.00487217,DO:1e-06)100:0.00223194)100:0.00290255,(DU:0.00225554,((HE:0.00525644,NI:1e-06)100:0.0128258,(CUCA4:0.00278764,(MXED8:0.00132826,(FLSF33:0.00338711,(FLWO6:1e-06,(FLCK18:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06,(LALC2:1e-06,((CUMM5:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,FLSF47:0.00129545)100:1e-06)100:1e-06)100:0.00116702,(FLBA140:1e-06,(CUSV6:1e-06,((MXSA3017:1e-06,FLAB109:0.00111515)100:5.00334e-05,(BZBB1:1e-06,(FLMO62:1e-06,(SCCU3:0.00156153,(TXMD3:1e-06,(FLSF54:1e-06,(FLSA185:0.00261374,((BJVL19:0.001299,BJSB3:1e-06)100:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:0.00194927)100:0.000976925)100:1e-06)100:0.000961422)100:1.04857e-05)100:1e-06)100:0.00193016)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00607844)100:1e-06)100:0.00120651)100:0.00117527)100:0.00116388)100:0.00748024)100:1e-06)100:0.00198118)100:1e-06);"
2028,40560000,40660000,40.0,36.0,"(AR:0.000992687,reference:0.00756707,((CH:0.00470282,(EN:0.00487217,DO:1e-06)100:0.00223194)100:0.00290255,(DU:0.00225554,((HE:0.00525644,NI:1e-06)100:0.0128258,(CUCA4:0.00278764,(MXED8:0.00132826,(FLSF33:0.00338711,(FLWO6:1e-06,(FLCK18:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06,(LALC2:1e-06,((CUMM5:1e-06,(CRL0030:1e-06,(FLCK216:1e-06,FLSF47:0.00129545)100:1e-06)100:1e-06)100:0.00116702,(FLBA140:1e-06,(CUSV6:1e-06,((MXSA3017:1e-06,FLAB109:0.00111515)100:5.00334e-05,(BZBB1:1e-06,(FLMO62:1e-06,(SCCU3:0.00156153,(TXMD3:1e-06,(FLSF54:1e-06,(FLSA185:0.00261374,((BJVL19:0.001299,BJSB3:1e-06)100:1e-06,(MXGT4:1e-06,(TXGR3:1e-06,BJSL25:1e-06)100:1e-06)100:1e-06)100:0.00194927)100:0.000976925)100:1e-06)100:0.000961422)100:1.04857e-05)100:1e-06)100:0.00193016)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00607844)100:1e-06)100:0.00120651)100:0.00117527)100:0.00116388)100:0.00748024)100:1e-06)100:0.00198118)100:1e-06);"
2029,40580000,40680000,21.0,36.0,"(DO:0.00192136,reference:0.00938818,(DU:1e-06,((HE:0.00973024,NI:1e-06)100:0.0116827,(CH:0.00872782,(AR:0.0020079,(EN:1e-06,(CUCA4:0.00244453,((FLSF33:0.00679641,(BJVL19:0.00222675,(BZBB1:1e-06,(MXSA3017:1e-06,(BJSL25:1e-06,(MXGT4:1e-06,(BJSB3:1e-06,(TXGR3:1e-06,MXED8:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1.03304e-05)100:0.00185909)100:1e-06,((FLSA185:0.00453334,SCCU3:0.00203974)100:1e-06,(CUMM5:1e-06,(FLWO6:1e-06,(TXMD3:1e-06,(FLSF54:1e-06,(FLMO62:1e-06,((CRL0001:1e-06,(HNDA09:1e-06,(CUSV6:1e-06,CUVN10:1e-06)100:1e-06)100:1e-06)100:1e-06,(FLAB109:1e-06,((FLBA140:1e-06,(FLSF47:1e-06,FLCK18:1e-06)100:1e-06)100:1e-06,(LALC2:1e-06,(CRL0030:1e-06,FLCK216:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000674801)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00114986)100:0.00185154)100:0.00181299)100:0.0056028)100:1e-06)100:1e-06)100:1e-06)100:0.00176223)100:4.03365e-05);"
2030,40600000,40700000,31.0,35.0,"(DU:1e-06,reference:1e-06,(DO:1e-06,(EN:1e-06,((HE:0.0146556,NI:1e-06)100:0.00279187,(CH:0.0195848,(AR:0.00824147,(CUCA4:0.00448846,(CRL0030:1e-06,(BJSL25:1e-06,((MXSA3017:1e-06,BJVL19:0.00204217)100:2.5969e-05,(MXED8:1e-06,(BJSB3:1e-06,(TXGR3:0.00210529,(BZBB1:1e-06,(FLSF33:0.00419416,(MXGT4:1e-06,(FLMO62:1e-06,((CRL0001:1e-06,(SCCU3:0.00209806,(FLWO6:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:0.00202934)100:1e-06)100:2.95464e-05)100:1e-06,(CUSV6:1e-06,(FLSF47:1e-06,(LALC2:1e-06,(CUVN10:1e-06,(HNDA09:1e-06,(TXMD3:1e-06,(FLCK18:0.00206303,(FLSA185:1e-06,(FLAB109:1e-06,FLCK216:1e-06)100:1e-06)100:0.00239461)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0017289)100:1e-06)100:0.00239293)100:1e-06)100:0.00237783)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.0035846)100:0.00740371)100:0.00250935)100:1e-06)100:0.0104714)100:1e-06)100:1e-06);"
2031,40620000,40720000,42.0,36.0,"(reference:1e-06,(DU:1e-06,(EN:0.0129629,DO:1e-06)100:1e-06)100:1e-06,(AR:0.0155275,((HE:1e-06,NI:1e-06)100:0.0120981,(CH:0.0149349,(FLMO62:1e-06,(MXGT4:1e-06,(SCCU3:1e-06,(CRL0001:1e-06,((BZBB1:1e-06,FLSA185:1e-06)100:1e-06,(FLWO6:0.00193768,(((CRL0030:1e-06,HNDA09:1e-06)100:1e-06,(TXWV2:1e-06,(MXSA3017:1e-06,(CUCA4:1e-06,(FLSF47:0.00288523,(FLSF33:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00330367)100:0.00147051)100:0.000144856)100:0.00161952,(MXED8:1e-06,(CUSV6:1e-06,(TXGR3:0.00230829,(TXMD3:1e-06,(LALC2:1e-06,((BJVL19:1e-06,(BJSL25:1e-06,BJSB3:1e-06)100:0.00155485)100:8.61744e-05,(FLCK18:0.00164428,(CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:0.000489092)100:0.00114437)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00324958)100:0.0111277)100:0.00036994)100:0.00329112)100:1e-06)100:0.00252945)100:1e-06)100:1e-06)100:1e-06)100:0.0155045)100:0.00209408)100:1e-06)100:0.00975228);"
2032,40640000,40740000,49.0,36.0,"(reference:1e-06,(DU:1e-06,(EN:0.00981496,DO:1e-06)100:1e-06)100:1e-06,(AR:0.0122098,((CH:0.0151832,(NI:1e-06,HE:1e-06)100:0.0108907)100:0.00138232,((TXWV2:1e-06,(FLSA185:1e-06,(BZBB1:1e-06,((FLSF47:1e-06,FLWO6:1e-06)100:0.00255436,((CRL0030:1e-06,HNDA09:0.00283719)100:1e-06,((CUCA4:1e-06,MXSA3017:1e-06)100:0.00125157,(FLSF33:1e-06,(FLSF54:1e-06,FLBA140:1e-06)100:1e-06)100:0.00256852)100:0.00126833)100:0.00127773)100:0.00122445)100:3.32647e-05)100:0.000440003)100:0.000703655,((MXED8:1e-06,CUSV6:0.00201513)100:0.00217585,(LALC2:1e-06,(TXGR3:0.00164445,(FLCK18:0.0012727,((BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:0.000685496)100:0.000348749,(TXMD3:1e-06,((CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:0.00126701)100:1e-06,(FLMO62:1e-06,(CRL0001:1e-06,(MXGT4:1e-06,SCCU3:1e-06)100:1e-06)100:1e-06)100:0.00105696)100:4.68562e-05)100:0.000991613)100:1e-06)100:1e-06)100:1e-06)100:0.000657114)100:0.00676026)100:0.0122691)100:0.00155222)100:0.00746999);"
2033,40660000,40760000,69.0,36.0,"(reference:0.00253019,(DU:1e-06,(EN:1e-06,DO:1e-06)100:0.00646289)100:0.00551331,((CH:0.0147125,(HE:1e-06,NI:1e-06)100:0.00940408)100:0.0016634,(AR:0.00775476,((TXMD3:1e-06,(TXGR3:0.00128383,(BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:1e-06)100:0.00279239)100:1e-06)100:1e-06,((FLMO62:1e-06,(TXWV2:1e-06,(FLSA185:1e-06,BZBB1:1e-06)100:1e-06)100:0.00178886)100:0.00246789,(MXGT4:1e-06,(SCCU3:1e-06,(FLWO6:1e-06,(CRL0001:1e-06,((FLBA140:1e-06,(FLSF47:0.00165814,(FLSF33:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.0016463,((HNDA09:1e-06,CRL0030:1e-06)100:0.00268863,((CUCA4:0.0033034,MXSA3017:1e-06)100:0.00111131,(MXED8:1e-06,(CUSV6:0.00183025,(LALC2:1e-06,(FLCK18:0.000956426,(CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:1e-06)100:0.00163237)100:1e-06)100:0.00269581)100:0.000367204)100:0.00598946)100:0.000776687)100:0.000727194)100:0.00169643)100:0.00263687)100:0.00422727)100:1e-06)100:1e-06)100:0.00180348)100:0.00662958)100:0.00106604)100:0.00513931);"
2034,40680000,40780000,72.0,36.0,"(reference:0.00438484,(DU:1e-06,(DO:1e-06,EN:1e-06)100:0.00671058)100:0.00367675,((CH:0.0119859,(NI:1e-06,HE:1e-06)100:0.00927635)100:0.00284747,(AR:0.00685921,((FLMO62:1e-06,(SCCU3:1e-06,MXGT4:1e-06)100:1e-06)100:0.0007999,(TXMD3:1e-06,((BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:1e-06)100:0.00362626,(TXGR3:0.00127196,((BZBB1:1e-06,FLSA185:1e-06)100:0.0010924,(((CUCA4:0.00328044,MXSA3017:1e-06)100:0.00384978,(FLSF47:0.00164433,(FLSF33:1e-06,(FLBA140:1e-06,FLSF54:1e-06)100:1e-06)100:0.000817386)100:0.00137972)100:0.00146476,((TXWV2:1e-06,(HNDA09:0.000189531,CRL0030:0.00112071)100:1e-06)100:0.00193106,((CUSV6:0.00182159,MXED8:1e-06)100:0.00114633,((FLWO6:1e-06,CRL0001:1e-06)100:0.00127728,(LALC2:1e-06,(FLCK18:0.000949649,(CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:1e-06)100:0.00173318)100:0.000837543)100:3.52532e-05)100:0.00161704)100:0.00540313)100:0.000826616)100:0.00560123)100:0.00129626)100:1e-06)100:0.000861579)100:1e-06)100:0.00648609)100:0.00108599)100:0.00382982);"
2035,40700000,40800000,55.0,36.0,"(AR:0.00570018,reference:0.00471459,((CH:0.00672536,(NI:1e-06,HE:1e-06)100:0.0109252)100:0.0035063,((DU:1e-06,DO:0.006573)100:1e-06,(FLMO62:1e-06,(MXGT4:1e-06,(TXMD3:1e-06,(TXWV2:1e-06,((TXGR3:1e-06,(FLBA140:1e-06,(BJVL19:1e-06,(BJSB3:1e-06,BJSL25:1e-06)100:1e-06)100:0.00343726)100:0.000781847)100:1e-06,((FLSA185:1e-06,BZBB1:0.00119922)100:1e-06,(FLWO6:1e-06,((FLSF33:1e-06,(FLSF54:1e-06,(FLSF47:0.00592943,(MXSA3017:1e-06,CUCA4:0.00409586)100:0.00312709)100:0.00143044)100:6.45965e-05)100:0.00247901,((CRL0030:0.00153452,HNDA09:0.0015061)100:0.00130799,((MXED8:1e-06,CUSV6:0.00328822)100:0.00214721,(CRL0001:1e-06,(LALC2:1e-06,(FLCK18:1e-06,(EN:0.00710365,(SCCU3:1e-06,(CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000895413)100:1e-06)100:0.00124227)100:0.0023244)100:0.00622276)100:0.0008036)100:0.00305893)100:0.00306824)100:0.00119685)100:1e-06)100:0.00124822)100:1e-06)100:1e-06)100:0.002526)100:0.00153243)100:1e-06);"
2036,40720000,40820000,35.0,35.0,"(AR:0.00292685,reference:0.00492609,(EN:1e-06,(FLMO62:1e-06,(BZBB1:0.00165341,(DU:1e-06,(TXMD3:1e-06,(FLSA185:1e-06,((FLWO6:1e-06,(FLSF33:1e-06,(BJVL19:1e-06,(MXGT4:1e-06,(FLBA140:1e-06,(BJSB3:0.00384499,BJSL25:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00102882,((MXSA3017:0.0101569,(TXGR3:1e-06,(FLSF47:1e-06,DO:1e-06)100:1e-06)100:0.0081518)100:1e-06,((CRL0030:0.00151752,((CH:0.00757629,(NI:1e-06,HE:1e-06)100:0.0031855)100:0.0023592,(MXED8:1e-06,(CUCA4:0.00399411,CUSV6:0.00451478)100:1e-06)100:0.00243949)100:1e-06)100:0.00235647,((CRL0001:1e-06,HNDA09:0.00411218)100:1e-06,(FLCK18:1e-06,((FLSF54:1e-06,LALC2:1e-06)100:1e-06,(SCCU3:1e-06,(CUVN10:1e-06,(FLCK216:1e-06,FLAB109:1e-06)100:1e-06)100:0.000426879)100:0.000869625)100:1e-06)100:0.00413113)100:0.00396392)100:0.00334181)100:0.00195047)100:0.00178841)100:1.64797e-05)100:1e-06)100:1e-06)100:1e-06)100:0.000218692)100:0.00234688);"
2037,40740000,40840000,40.0,35.0,"(CH:0.00306915,reference:0.0125628,((EN:1e-06,AR:1e-06)100:0.00484291,(TXGR3:1e-06,((BJVL19:0.00517982,(SCCU3:1e-06,(BJSL25:1e-06,((BJSB3:1e-06,(FLWO6:1e-06,FLSF47:0.00235422)100:4.00761e-05)100:0.00625697,(FLSF33:1e-06,(FLBA140:3.44528e-05,MXGT4:1e-06)100:1e-06)100:0.00129633)100:1e-06)100:1e-06)100:0.00232922)100:0.00019431,(FLMO62:1e-06,(BZBB1:0.00226118,((DU:0.00386033,DO:0.00821437)100:0.00201303,(TXMD3:1e-06,(FLSA185:1e-06,(((CUVN10:1e-06,FLCK18:1e-06)100:1e-06,(FLSF54:1e-06,(FLAB109:1e-06,(LALC2:1e-06,MXSA3017:0.00553588)100:1e-06)100:1e-06)100:0.00138534)100:0.0057723,((MXED8:0.00228578,FLCK216:1e-06)100:7.6895e-05,(CRL0001:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(CUCA4:0.0115264,(HE:1e-06,(CUSV6:1e-06,NI:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00243988)100:1e-06)100:0.00298815)100:0.00184516)100:0.00135033)100:0.00311743)100:0.00232872)100:0.005586)100:1e-06)100:1e-06)100:0.00077814)100:0.00334334)100:1e-06);"
2038,40760000,40860000,33.0,36.0,"(reference:0.0152642,(FLWO6:1e-06,(SCCU3:1e-06,((EN:1e-06,AR:1e-06)100:0.00304544,(FLAB109:1e-06,(FLCK18:1e-06,(TXMD3:1e-06,FLSF54:1e-06)100:1e-06)100:1e-06)100:0.00694926)100:1e-06)100:1e-06)100:0.00315684,((DU:0.00322503,(BJVL19:1e-06,DO:1e-06)100:0.00502499)100:0.00166528,(LALC2:1e-06,(FLSA185:1e-06,(FLMO62:0.00163785,(BZBB1:1e-06,((CUSV6:1e-06,(CH:0.00167279,(NI:0.00232265,HE:0.0039016)100:1e-06)100:0.00163392)100:0.00127881,((FLSF33:1e-06,(BJSL25:1e-06,(BJSB3:1e-06,FLBA140:1e-06)100:1e-06)100:0.000799297)100:0.00100813,(((CRL0030:0.00132332,TXGR3:0.00205394)100:9.81436e-05,(FLSF47:1e-06,MXSA3017:1e-06)100:0.00584708)100:0.0026581,(CUVN10:1e-06,(CUCA4:1e-06,(TXWV2:1e-06,(MXGT4:1e-06,(MXED8:0.00144454,(HNDA09:1e-06,(FLCK216:1e-06,CRL0001:0.00116047)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000935649)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00299688)100:1e-06)100:0.00150084)100:1e-06);"
2039,40780000,40880000,30.0,36.0,"(reference:0.0141941,(AR:1e-06,EN:1e-06)100:0.005015,((CUVN10:1e-06,(FLBA140:0.00108319,(FLSA185:1e-06,(BZBB1:1e-06,(FLMO62:0.00225976,(HNDA09:1e-06,(FLSF47:1e-06,(CRL0030:1e-06,(TXGR3:0.00201259,MXSA3017:1e-06)100:1e-06)100:1e-06)100:0.00228301)100:0.00364886)100:1e-06)100:0.000644117)100:0.000378182)100:1e-06)100:0.0017663,((FLSF33:1e-06,(MXED8:1e-06,(FLCK18:1e-06,(FLAB109:1e-06,(FLSF54:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00904707)100:1e-06,(FLWO6:1e-06,(CUCA4:1e-06,(SCCU3:1e-06,(FLCK216:1e-06,(MXGT4:1e-06,((CRL0001:1e-06,(CUSV6:1e-06,(HE:0.00380688,(CH:0.00232362,NI:0.00226108)100:1e-06)100:0.00224834)100:1e-06)100:0.00231165,(TXWV2:1e-06,(LALC2:1e-06,(DU:0.00318376,(BJSB3:1e-06,(BJSL25:1e-06,(DO:1e-06,BJVL19:1e-06)100:1e-06)100:1e-06)100:0.00531769)100:1e-06)100:1e-06)100:0.000311836)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.00144106)100:1e-06)100:0.00305574);"
2040,40800000,40900000,31.0,36.0,"(reference:0.0171375,((CH:0.00194719,(NI:0.00190211,(DO:1e-06,HE:0.00284245)100:1e-06)100:0.00712419)100:0.00308926,((FLWO6:1e-06,DU:1e-06)100:0.00351667,(FLAB109:1e-06,(FLCK18:1e-06,(FLSF54:1e-06,TXMD3:1e-06)100:1e-06)100:1e-06)100:0.00648606)100:0.00105754)100:0.00326036,((LALC2:1e-06,(BJVL19:1e-06,(AR:1e-06,EN:1e-06)100:1e-06)100:1e-06)100:0.00543197,(FLSA185:1e-06,(CUVN10:1e-06,(TXWV2:1e-06,(FLSF47:1e-06,(FLMO62:0.00226393,(BZBB1:1e-06,(SCCU3:1e-06,(FLSF33:1e-06,(FLCK216:1e-06,(CUCA4:1e-06,(CRL0001:1e-06,(CUSV6:1e-06,(MXGT4:1e-06,(MXED8:1e-06,(BJSB3:1e-06,(BJSL25:1e-06,(FLBA140:1e-06,(HNDA09:1e-06,(CRL0030:1e-06,(MXSA3017:1e-06,TXGR3:0.00247671)100:1e-06)100:0.00183232)100:1e-06)100:1e-06)100:0.00220656)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:1e-06)100:0.000405224)100:1e-06)100:0.000839313)100:1e-06)100:0.000972571)100:0.000177783)100:0.00230567)100:1e-06);"
2041,40820000,40920000,70.0,36.0,"(reference:0.0144483,(DU:0.00244985,DO:0.00471832)100:0.000803275,((EN:1e-06,AR:1e-06)100:0.00409025,(((CH:0.00528886,(NI:0.000926147,HE:0.00123125)100:0.023493)100:0.00642484,(FLSA185:0.00238101,((CUSV6:1e-06,(CUCA4:0.00167653,BZBB1:1e-06)100:1e-06)100:0.00244697,(CRL0001:1e-06,(TXWV2:1e-06,((HNDA09:1e-06,(MXSA3017:1e-06,CRL0030:1e-06)100:0.000992522)100:1e-06,(BJSL25:0.000765127,(BJSB3:1e-06,BJVL19:1e-06)100:1e-06)100:0.00210949)100:1e-06)100:0.000343133)100:1e-06)100:0.00254458)100:0.000727462)100:1e-06,(FLAB109:1e-06,(CUVN10:1e-06,((FLSF33:1e-06,(FLCK216:1e-06,(FLSF54:0.00152743,(TXGR3:0.00248484,(LALC2:1e-06,TXMD3:1e-06)100:1e-06)100:0.00156609)100:0.000897881)100:1e-06)100:0.00281602,(FLMO62:0.00149842,(SCCU3:1e-06,((FLCK18:0.00213134,MXED8:1e-06)100:1e-06,(MXGT4:1e-06,(FLSF47:1e-06,(FLWO6:1e-06,FLBA140:1e-06)100:0.00148072)100:1e-06)100:0.000875425)100:0.00175349)100:0.000875087)100:1e-06)100:0.000325845)100:0.000329831)100:0.00257407)100:0.00236641)100:1e-06);"
